id,name,is_group,source
4574,taurosteine,0,DRUGDB
4575,meprylcaine,0,DRUGDB
4576,amylocaine,0,DRUGDB
4577,azapetine,0,DRUGDB
4578,procainamide,0,DRUGDB
4579,picilorex,0,DRUGDB
4580,isosorbide dinitrate,0,DRUGDB
4581,didanosine,0,DRUGDB
4582,hexobarbital,0,DRUGDB
4583,cyclobarbital,0,DRUGDB
4584,carbamazepine,0,DRUGDB
4585,methazolamide,0,DRUGDB
4586,zileuton,0,DRUGDB
4587,amithiozone,0,DRUGDB
4588,procaine,0,DRUGDB
4589,levodropropizine,0,DRUGDB
4590,dropropizine,0,DRUGDB
4591,dimethicone,0,DRUGDB
4592,carbromal,0,DRUGDB
4593,ambazone,0,DRUGDB
4594,viloxazine,0,DRUGDB
4595,ketamine,0,DRUGDB
4596,perflubutane,0,DRUGDB
4597,tilbroquinol,0,DRUGDB
4598,nitrofurantoin,0,DRUGDB
4599,rufinamide,0,DRUGDB
4600,dipyrocetyl,0,DRUGDB
4601,acefylline,0,DRUGDB
4602,felbamate,0,DRUGDB
4603,protheobromine,0,DRUGDB
4604,proxyphylline,0,DRUGDB
4605,nealbarbital,0,DRUGDB
4606,secobarbital,0,DRUGDB
4607,nomifensine,0,DRUGDB
4608,metapramine,0,DRUGDB
4609,flosequinan,0,DRUGDB
4610,emorfazone,0,DRUGDB
4611,levomoprolol,0,DRUGDB
4612,moprolol,0,DRUGDB
4613,levosalbutamol,0,DRUGDB
4614,isoetarine,0,DRUGDB
4615,salbutamol,0,DRUGDB
4616,benzphetamine,0,DRUGDB
4617,bupropion,0,DRUGDB
4618,dantron,0,DRUGDB
4619,fluindione,0,DRUGDB
4620,tetrabarbital,0,DRUGDB
4621,hexethal,0,DRUGDB
4622,pirbuterol,0,DRUGDB
4623,benmoxin,0,DRUGDB
4624,imiquimod,0,DRUGDB
4625,budralazine,0,DRUGDB
4626,buthalital,0,DRUGDB
4627,pheniramine,0,DRUGDB
4628,anethole trithione,0,DRUGDB
4629,pentolonium,0,DRUGDB
4630,thiram,0,DRUGDB
4631,methocarbamol,0,DRUGDB
4632,salinazid,0,DRUGDB
4633,sapropterin,0,DRUGDB
4634,enfenamic acid,0,DRUGDB
4635,mefenamic acid,0,DRUGDB
4636,moxonidine,0,DRUGDB
4637,benzoyl peroxide,0,DRUGDB
4638,fenoprofen,0,DRUGDB
4639,isonixin,0,DRUGDB
4640,thiopental,0,DRUGDB
4641,dixanthogen,0,DRUGDB
4642,clofibrate,0,DRUGDB
4643,iproclozide,0,DRUGDB
4644,bretylium,0,DRUGDB
4645,cytarabine,0,DRUGDB
4646,taribavirin,0,DRUGDB
4647,molsidomine,0,DRUGDB
4648,agomelatine,0,DRUGDB
4649,frovatriptan,0,DRUGDB
4650,phencyclidine,0,DRUGDB
4651,domiodol,0,DRUGDB
4652,ribavirin,0,DRUGDB
4653,azacitidine,0,DRUGDB
4654,flurbiprofen,0,DRUGDB
4655,pidotimod,0,DRUGDB
4656,etomidate,0,DRUGDB
4657,biotin,0,DRUGDB
4658,amidefrine,0,DRUGDB
4659,mesulfen,0,DRUGDB
4660,xylometazoline,0,DRUGDB
4661,isoaminile,0,DRUGDB
4662,clodronic acid,0,DRUGDB
4663,apraclonidine,0,DRUGDB
4664,menadoxime,0,DRUGDB
4665,ramifenazone,0,DRUGDB
4666,oxolamine,0,DRUGDB
4667,pinacidil,0,DRUGDB
4668,tolperisone,0,DRUGDB
4669,dezocine,0,DRUGDB
4670,guanfacine,0,DRUGDB
4671,floxuridine,0,DRUGDB
4672,doxifluridine,0,DRUGDB
4673,nifurpirinol,0,DRUGDB
4674,azanidazole,0,DRUGDB
4675,methylphenobarbital,0,DRUGDB
4676,loxoprofen,0,DRUGDB
4677,busulfan,0,DRUGDB
4678,parsalmide,0,DRUGDB
4679,nefiracetam,0,DRUGDB
4680,milnacipran,0,DRUGDB
4681,mepivacaine,0,DRUGDB
4682,guanoxabenz,0,DRUGDB
4683,pyridoxal phosphate,0,DRUGDB
4684,emtricitabine,0,DRUGDB
4685,tinidazole,0,DRUGDB
4686,ciclonicate,0,DRUGDB
4687,pethidine,0,DRUGDB
4688,ketobemidone,0,DRUGDB
4689,indenolol,0,DRUGDB
4690,butidrine,0,DRUGDB
4691,triflusal,0,DRUGDB
4692,enoximone,0,DRUGDB
4693,dapsone,0,DRUGDB
4694,piridocaine,0,DRUGDB
4695,pindolol,0,DRUGDB
4696,bunitrolol,0,DRUGDB
4697,trimecaine,0,DRUGDB
4698,pyrimethamine,0,DRUGDB
4699,alendronic acid,0,DRUGDB
4700,cinchophen,0,DRUGDB
4701,sulfapyridine,0,DRUGDB
4702,erdosteine,0,DRUGDB
4703,epinastine,0,DRUGDB
4704,mabuprofen,0,DRUGDB
4705,ciramadol,0,DRUGDB
4706,alprenolol,0,DRUGDB
4707,benzoctamine,0,DRUGDB
4708,diflunisal,0,DRUGDB
4709,olprinone,0,DRUGDB
4710,sulfadiazine,0,DRUGDB
4711,heptabarb,0,DRUGDB
4712,methaqualone,0,DRUGDB
4713,gemfibrozil,0,DRUGDB
4714,naepaine,0,DRUGDB
4715,rivastigmine,0,DRUGDB
4716,amfetaminil,0,DRUGDB
4717,dimethazan,0,DRUGDB
4718,rimazolium,0,DRUGDB
4719,xibenolol,0,DRUGDB
4720,cyverine,0,DRUGDB
4721,pirprofen,0,DRUGDB
4722,uracil mustard,0,DRUGDB
4723,anisindione,0,DRUGDB
4724,phenytoin,0,DRUGDB
4725,oxcarbazepine,0,DRUGDB
4726,cimetidine,0,DRUGDB
4727,cioteronel,0,DRUGDB
4728,pyricarbate,0,DRUGDB
4729,penciclovir,0,DRUGDB
4730,triamterene,0,DRUGDB
4731,actinoquinol,0,DRUGDB
4732,sulfamethoxazole,0,DRUGDB
4733,ethacridine,0,DRUGDB
4734,vanitiolide,0,DRUGDB
4735,nefopam,0,DRUGDB
4736,meladrazine,0,DRUGDB
4737,tolpropamine,0,DRUGDB
4738,tizanidine,0,DRUGDB
4739,proguanil,0,DRUGDB
4740,dichlorophenarsine,0,DRUGDB
4741,iodothiouracil,0,DRUGDB
4742,diprophylline,0,DRUGDB
4743,ketoprofen,0,DRUGDB
4744,fenbufen,0,DRUGDB
4745,dexketoprofen,0,DRUGDB
4746,midodrine,0,DRUGDB
4747,nepafenac,0,DRUGDB
4749,sulfadicramide,0,DRUGDB
4750,thiamylal,0,DRUGDB
4751,bucricaine,0,DRUGDB
4752,phenbenzamine,0,DRUGDB
4753,butanilicaine,0,DRUGDB
4754,ganciclovir,0,DRUGDB
4755,pranoprofen,0,DRUGDB
4756,ketorolac,0,DRUGDB
4757,amfenac,0,DRUGDB
4758,tenonitrozole,0,DRUGDB
4759,sulfathiazole,0,DRUGDB
4760,tofenacin,0,DRUGDB
4761,phenyltoloxamine,0,DRUGDB
4762,diphenhydramine,0,DRUGDB
4763,atomoxetine,0,DRUGDB
4764,tripelennamine,0,DRUGDB
4765,dimemorfan,0,DRUGDB
4766,cloforex,0,DRUGDB
4767,clobutinol,0,DRUGDB
4768,anagrelide,0,DRUGDB
4769,lamotrigine,0,DRUGDB
4770,edoxudine,0,DRUGDB
4771,echothiophate,0,DRUGDB
4772,bephenium,0,DRUGDB
4773,clorindione,0,DRUGDB
4774,chlormidazole,0,DRUGDB
4775,pyrrolnitrin,0,DRUGDB
4776,carmofur,0,DRUGDB
4777,tolmetin,0,DRUGDB
4778,etebenecid,0,DRUGDB
4779,medifoxamine,0,DRUGDB
4780,levorphanol,0,DRUGDB
4781,metrifonate,0,DRUGDB
4782,meclofenoxate,0,DRUGDB
4783,salsalate,0,DRUGDB
4784,glycerylphosphorylcholine,0,DRUGDB
4785,choline alfoscerate,0,DRUGDB
4786,thalidomide,0,DRUGDB
4787,acadesine,0,DRUGDB
4788,menbutone,0,DRUGDB
4789,phethenylate,0,DRUGDB
4790,ethoxzolamide,0,DRUGDB
4791,xibornol,0,DRUGDB
4792,decamethonium,0,DRUGDB
4793,cloridarol,0,DRUGDB
4794,pamabrom,0,DRUGDB
4795,lofexidine,0,DRUGDB
4796,mizoribine,0,DRUGDB
4797,lenalidomide,0,DRUGDB
4798,ciclobendazole,0,DRUGDB
4799,ramelteon,0,DRUGDB
4800,levopropranolol,0,DRUGDB
4801,propranolol,0,DRUGDB
4802,nortilidine,0,DRUGDB
4803,primaquine,0,DRUGDB
4804,eperisone,0,DRUGDB
4805,azintamide,0,DRUGDB
4806,clobenzorex,0,DRUGDB
4807,carbarsone,0,DRUGDB
4808,glucose-1-phosphate,0,DRUGDB
4809,khellin,0,DRUGDB
4810,tiazofurine,0,DRUGDB
4811,phetharbital,0,DRUGDB
4812,nadoxolol,0,DRUGDB
4813,tiaprofenic acid,0,DRUGDB
4814,suprofen,0,DRUGDB
4815,carisoprodol,0,DRUGDB
4816,fenspiride,0,DRUGDB
4817,imolamine,0,DRUGDB
4818,ropinirole,0,DRUGDB
4819,oxymetazoline,0,DRUGDB
4820,ifosfamide,0,DRUGDB
4821,cyclophosphamide,0,DRUGDB
4822,oxolinic acid,0,DRUGDB
4823,flumequine,0,DRUGDB
4824,benznidazole,0,DRUGDB
4825,hexylcaine,0,DRUGDB
4826,bufuralol,0,DRUGDB
4827,phenindamine,0,DRUGDB
4828,methapyrilene,0,DRUGDB
4829,tolfenamic acid,0,DRUGDB
4830,cicletanine,0,DRUGDB
4831,cinoxacin,0,DRUGDB
4832,etoglucid,0,DRUGDB
4833,reposal,0,DRUGDB
4834,methohexital,0,DRUGDB
4835,benzylsulfamide,0,DRUGDB
4836,mepindolol,0,DRUGDB
4837,cibenzoline,0,DRUGDB
4838,clonixin,0,DRUGDB
4839,gemcitabine,0,DRUGDB
4840,miloxacin,0,DRUGDB
4841,hydroxypethidine,0,DRUGDB
4842,melperone,0,DRUGDB
4843,tramadol,0,DRUGDB
4844,butetamate,0,DRUGDB
4845,protriptyline,0,DRUGDB
4846,nortriptyline,0,DRUGDB
4847,clopirac,0,DRUGDB
4848,ticlopidine,0,DRUGDB
4849,naphthosalol,0,DRUGDB
4850,iprazochrome,0,DRUGDB
4851,sulfaperin,0,DRUGDB
4852,sulfamerazine,0,DRUGDB
4853,propacetamol,0,DRUGDB
4854,etaqualone,0,DRUGDB
4855,pentifylline,0,DRUGDB
4856,thialbarbital,0,DRUGDB
4857,tetracaine,0,DRUGDB
4858,mianserin,0,DRUGDB
4859,streptozocin,0,DRUGDB
4860,oxycinchophen,0,DRUGDB
4861,albendazole,0,DRUGDB
4862,parethoxycaine,0,DRUGDB
4863,oxprenolol,0,DRUGDB
4864,mirtazapine,0,DRUGDB
4865,antazoline,0,DRUGDB
4866,thiamine (vit B1),0,DRUGDB
4867,myrtecaine,0,DRUGDB
4868,chloralodol,0,DRUGDB
4869,doxofylline,0,DRUGDB
4870,benzarone,0,DRUGDB
4871,nevirapine,0,DRUGDB
4872,dienestrol,0,DRUGDB
4873,practolol,0,DRUGDB
4874,bucolome,0,DRUGDB
4875,trimetazidine,0,DRUGDB
4876,atenolol,0,DRUGDB
4877,desipramine,0,DRUGDB
4878,cyclizine,0,DRUGDB
4879,propenidazole,0,DRUGDB
4880,zidovudine,0,DRUGDB
4881,vidarabine,0,DRUGDB
4882,adenosine,0,DRUGDB
4883,voglibose,0,DRUGDB
4884,sulfafurazole,0,DRUGDB
4885,sulfamoxole,0,DRUGDB
4886,apomorphine,0,DRUGDB
4887,carbuterol,0,DRUGDB
4888,metoprolol,0,DRUGDB
4889,azacyclonol,0,DRUGDB
4890,pipradrol,0,DRUGDB
4891,nifurtoinol,0,DRUGDB
4892,inosine,0,DRUGDB
4893,isoxepac,0,DRUGDB
4894,pentostatin,0,DRUGDB
4895,dexrazoxane,0,DRUGDB
4896,ripazepam,0,DRUGDB
4897,diethylstilbestrol,0,DRUGDB
4898,trimethidinium,0,DRUGDB
4899,moclobemide,0,DRUGDB
4900,dichlorophen,0,DRUGDB
4901,propatylnitrate,0,DRUGDB
4902,endralazine,0,DRUGDB
4903,sulfasomizole,0,DRUGDB
4904,sulfamethylthiazole,0,DRUGDB
4905,rizatriptan,0,DRUGDB
4906,orphenadrine,0,DRUGDB
4907,moxastine,0,DRUGDB
4908,dextrofemine,0,DRUGDB
4909,bifemelane,0,DRUGDB
4910,pramiracetam,0,DRUGDB
4911,alinidine,0,DRUGDB
4912,leflunomide,0,DRUGDB
4913,epervudine,0,DRUGDB
4914,sulfamethizole,0,DRUGDB
4915,tolbutamide,0,DRUGDB
4916,estrone,0,DRUGDB
4917,hexestrol,0,DRUGDB
4918,doxylamine,0,DRUGDB
4919,tolonium,0,DRUGDB
4920,fenethazine,0,DRUGDB
4921,nordazepam,0,DRUGDB
4922,clofenamide,0,DRUGDB
4923,chloroprocaine,0,DRUGDB
4924,medazepam,0,DRUGDB
4925,acetaminosalol,0,DRUGDB
4926,carbubarb,0,DRUGDB
4927,ftivazide,0,DRUGDB
4928,carbutamide,0,DRUGDB
4929,desomorphine,0,DRUGDB
4930,subathizone,0,DRUGDB
4931,racemethorphan,0,DRUGDB
4932,nepinalone,0,DRUGDB
4933,dextromethorphan,0,DRUGDB
4934,cyclazocine,0,DRUGDB
4935,delmopinol,0,DRUGDB
4936,bupranolol,0,DRUGDB
4937,zoledronic acid,0,DRUGDB
4938,muzolimine,0,DRUGDB
4939,zolimidine,0,DRUGDB
4940,sotalol,0,DRUGDB
4941,estradiol,0,DRUGDB
4942,quinisocaine,0,DRUGDB
4943,pilsicainide,0,DRUGDB
4944,nimustine,0,DRUGDB
4945,adefovir,0,DRUGDB
4946,tolcapone,0,DRUGDB
4947,oxaflozane,0,DRUGDB
4948,stepronin,0,DRUGDB
4949,modafinil,0,DRUGDB
4950,tilidine,0,DRUGDB
4951,carprofen,0,DRUGDB
4952,chlormezanone,0,DRUGDB
4953,nandrolone,0,DRUGDB
4954,ropivacaine,0,DRUGDB
4955,chlorphenamine,0,DRUGDB
4956,iobenguane (123I),0,DRUGDB
4957,acetarsol,0,DRUGDB
4958,nifuroxazide,0,DRUGDB
4959,furalazine,0,DRUGDB
4960,meturedepa,0,DRUGDB
4961,homatropine,0,DRUGDB
4962,meticrane,0,DRUGDB
4963,physostigmine,0,DRUGDB
4964,propipocaine,0,DRUGDB
4965,cyclobenzaprine,0,DRUGDB
4966,tipepidine,0,DRUGDB
4967,flutamide,0,DRUGDB
4968,sulfabenzamide,0,DRUGDB
4969,cyclandelate,0,DRUGDB
4970,molindone,0,DRUGDB
4971,mebhydrolin,0,DRUGDB
4972,bolandiol,0,DRUGDB
4973,etidocaine,0,DRUGDB
4974,chlorpropamide,0,DRUGDB
4975,neridronic acid,0,DRUGDB
4976,clenbuterol,0,DRUGDB
4977,azathioprine,0,DRUGDB
4978,entecavir,0,DRUGDB
4979,elliptinium,0,DRUGDB
4980,venlafaxine,0,DRUGDB
4981,maprotiline,0,DRUGDB
4982,amitriptyline,0,DRUGDB
4983,perhexiline,0,DRUGDB
4984,treosulfan,0,DRUGDB
4985,lomifylline,0,DRUGDB
4986,pentoxifylline,0,DRUGDB
4987,sulfisomidine,0,DRUGDB
4988,sulfadimidine,0,DRUGDB
4989,tolycaine,0,DRUGDB
4990,proquazone,0,DRUGDB
4991,sodium gualenate,0,DRUGDB
4992,dimethocaine,0,DRUGDB
4993,triprolidine,0,DRUGDB
4994,diphemanil,0,DRUGDB
4995,gamolenic acid,0,DRUGDB
4996,clidanac,0,DRUGDB
4997,cidofovir,0,DRUGDB
4998,oxamniquine,0,DRUGDB
4999,ramosetron,0,DRUGDB
5000,etamiphylline,0,DRUGDB
5001,moxisylyte,0,DRUGDB
5002,letosteine,0,DRUGDB
5003,doxepin,0,DRUGDB
5004,prodipine,0,DRUGDB
5005,fenpiprane,0,DRUGDB
5006,sibutramine,0,DRUGDB
5007,levosimendan,0,DRUGDB
5008,sulfamonomethoxine,0,DRUGDB
5009,sulfalene,0,DRUGDB
5010,sulfamethoxypyridazine,0,DRUGDB
5011,sulfameter,0,DRUGDB
5012,phenprocoumon,0,DRUGDB
5013,ipriflavone,0,DRUGDB
5014,lisofylline,0,DRUGDB
5015,hydroxystilbamidine,0,DRUGDB
5016,hydroxytetracaine,0,DRUGDB
5017,tromantadine,0,DRUGDB
5018,imipramine,0,DRUGDB
5019,histapyrrodine,0,DRUGDB
5020,bamipine,0,DRUGDB
5021,flufenamic acid,0,DRUGDB
5022,benzodepa,0,DRUGDB
5023,nitrazepam,0,DRUGDB
5024,indoprofen,0,DRUGDB
5025,ciclosidomine,0,DRUGDB
5026,albendazole sulfoxide,0,DRUGDB
5027,phentolamine,0,DRUGDB
5028,diphenylpyraline,0,DRUGDB
5029,terodiline,0,DRUGDB
5030,alverine,0,DRUGDB
5031,niflumic acid,0,DRUGDB
5032,bendazac,0,DRUGDB
5033,artemisinin,0,DRUGDB
5034,vedaprofen,0,DRUGDB
5035,mestilbol,0,DRUGDB
5036,octatropine methylbromide,0,DRUGDB
5037,emepronium,0,DRUGDB
5038,ethanolamine oleate,0,DRUGDB
5039,risedronic acid,0,DRUGDB
5040,papaveroline,0,DRUGDB
5041,cadralazine,0,DRUGDB
5042,levallorphan,0,DRUGDB
5043,trolnitrate,0,DRUGDB
5044,nicaraven,0,DRUGDB
5045,nolatrexed,0,DRUGDB
5046,tropisetron,0,DRUGDB
5047,tropicamide,0,DRUGDB
5048,taurolidine,0,DRUGDB
5049,sulfaethidole,0,DRUGDB
5050,articaine,0,DRUGDB
5051,etozolin,0,DRUGDB
5052,methylthioninium chloride,0,DRUGDB
5053,bibenzonium,0,DRUGDB
5054,isopromethazine,0,DRUGDB
5055,promethazine,0,DRUGDB
5056,promazine,0,DRUGDB
5057,lynestrenol,0,DRUGDB
5058,iprindole,0,DRUGDB
5059,cetrimonium,0,DRUGDB
5060,sulfachlorpyridazine,0,DRUGDB
5061,disulfamide,0,DRUGDB
5062,mazindol,0,DRUGDB
5063,diazepam,0,DRUGDB
5064,bromebric acid,0,DRUGDB
5066,flunoxaprofen,0,DRUGDB
5067,nifuratel,0,DRUGDB
5068,letrozole,0,DRUGDB
5069,faropenem,0,DRUGDB
5070,morphine,0,DRUGDB
5071,hydromorphone,0,DRUGDB
5072,probenecid,0,DRUGDB
5073,mepyramine,0,DRUGDB
5074,prothipendyl,0,DRUGDB
5075,isothipendyl,0,DRUGDB
5076,pentazocine,0,DRUGDB
5077,cladribine,0,DRUGDB
5078,asenapine,0,DRUGDB
5079,guaimesal,0,DRUGDB
5080,guacetisal,0,DRUGDB
5081,sulfametrole,0,DRUGDB
5082,neotropine,0,DRUGDB
5083,abacavir,0,DRUGDB
5084,methallenestril,0,DRUGDB
5085,thonzylamine,0,DRUGDB
5086,androstenedione,0,DRUGDB
5087,thenalidine,0,DRUGDB
5088,retinol,0,DRUGDB
5089,oxazepam,0,DRUGDB
5090,brallobarbital,0,DRUGDB
5091,incadronic acid,0,DRUGDB
5092,tenofovir,0,DRUGDB
5093,nifurtimox,0,DRUGDB
5094,ritodrine,0,DRUGDB
5095,galantamine,0,DRUGDB
5096,etodolac,0,DRUGDB
5097,zolmitriptan,0,DRUGDB
5098,naftifine,0,DRUGDB
5099,cyproheptadine,0,DRUGDB
5100,rhodoquine,0,DRUGDB
5101,proxazole,0,DRUGDB
5102,procyclidine,0,DRUGDB
5103,chlorproguanil,0,DRUGDB
5104,fospropofol,0,DRUGDB
5105,xantocillin,0,DRUGDB
5106,piromidic acid,0,DRUGDB
5107,protiofate,0,DRUGDB
5108,difenpiramide,0,DRUGDB
5109,estriol,0,DRUGDB
5110,phenglutarimide,0,DRUGDB
5111,milverine,0,DRUGDB
5112,testosterone,0,DRUGDB
5113,methylestrenolone,0,DRUGDB
5114,prasterone,0,DRUGDB
5115,bupivacaine,0,DRUGDB
5116,levobupivacaine,0,DRUGDB
5117,methitural,0,DRUGDB
5118,ethylestrenol,0,DRUGDB
5119,desalkylflurazepam,0,DRUGDB
5120,tetrazepam,0,DRUGDB
5121,propallylonal,0,DRUGDB
5122,ciprofibrate,0,DRUGDB
5123,tazanolast,0,DRUGDB
5124,adrafinil,0,DRUGDB
5125,hyoscyamine,0,DRUGDB
5126,atropine,0,DRUGDB
5127,improsulfan,0,DRUGDB
5128,butaverine,0,DRUGDB
5129,pentapiperide,0,DRUGDB
5130,dyclonine,0,DRUGDB
5131,caramiphen,0,DRUGDB
5132,bencyclane,0,DRUGDB
5133,triclosan,0,DRUGDB
5134,quinethazone,0,DRUGDB
5135,nicoclonate,0,DRUGDB
5136,clofedanol,0,DRUGDB
5137,chloropyramine,0,DRUGDB
5138,trimethoprim,0,DRUGDB
5139,procaterol,0,DRUGDB
5140,sulcaine,0,DRUGDB
5141,sultiame,0,DRUGDB
5142,methylhomatropine,0,DRUGDB
5143,oxabolone,0,DRUGDB
5144,suxamethonium,0,DRUGDB
5145,azatadine,0,DRUGDB
5146,androstanolone,0,DRUGDB
5147,androstenediol,0,DRUGDB
5148,carbinoxamine,0,DRUGDB
5149,lindane,0,DRUGDB
5150,befunolol,0,DRUGDB
5151,eseridine,0,DRUGDB
5152,fasudil,0,DRUGDB
5153,pecilocin,0,DRUGDB
5154,eucatropine,0,DRUGDB
5155,cyclopentolate,0,DRUGDB
5156,levobunolol,0,DRUGDB
5157,butinoline,0,DRUGDB
5158,perlapine,0,DRUGDB
5159,penbutolol,0,DRUGDB
5160,terbinafine,0,DRUGDB
5161,melitracen,0,DRUGDB
5162,lobenzarit,0,DRUGDB
5163,zomepirac,0,DRUGDB
5164,butedronic acid,0,DRUGDB
5165,brimonidine,0,DRUGDB
5166,cloranolol,0,DRUGDB
5167,tiamiprine,0,DRUGDB
5168,carteolol,0,DRUGDB
5169,leucinocaine,0,DRUGDB
5170,dimetindene,0,DRUGDB
5171,perfosfamide,0,DRUGDB
5172,oxaprozin,0,DRUGDB
5173,ondansetron,0,DRUGDB
5174,anastrozole,0,DRUGDB
5175,pramocaine,0,DRUGDB
5176,butoxycaine,0,DRUGDB
5177,pimethixene,0,DRUGDB
5178,dimazole,0,DRUGDB
5179,prozapine,0,DRUGDB
5180,pramiverine,0,DRUGDB
5181,butriptyline,0,DRUGDB
5182,budipine,0,DRUGDB
5183,lumiracoxib,0,DRUGDB
5184,lidofenin,0,DRUGDB
5185,rosoxacin,0,DRUGDB
5186,sulfametomidine,0,DRUGDB
5187,sulfacytine,0,DRUGDB
5188,troxipide,0,DRUGDB
5189,alosetron,0,DRUGDB
5190,norgestrienone,0,DRUGDB
5191,propoxycaine,0,DRUGDB
5192,proparacaine,0,DRUGDB
5193,vinburnine,0,DRUGDB
5194,trimipramine,0,DRUGDB
5195,dimetacrine,0,DRUGDB
5196,tetradecyl sulfate,0,DRUGDB
5197,tiadenol,0,DRUGDB
5198,estazolam,0,DRUGDB
5199,bucloxic acid,0,DRUGDB
5200,glyconiazide,0,DRUGDB
5201,azidamfenicol,0,DRUGDB
5202,nimetazepam,0,DRUGDB
5203,mebendazole,0,DRUGDB
5204,indobufen,0,DRUGDB
5205,floredil,0,DRUGDB
5206,esmolol,0,DRUGDB
5207,dibenzepin,0,DRUGDB
5208,sumatriptan,0,DRUGDB
5209,diphemethoxidine,0,DRUGDB
5210,pridinol,0,DRUGDB
5211,normethadone,0,DRUGDB
5212,tertatolol,0,DRUGDB
5213,pizotifen,0,DRUGDB
5214,dosulepin,0,DRUGDB
5215,diisopromine,0,DRUGDB
5216,chlorothiazide,0,DRUGDB
5217,sulfarside,0,DRUGDB
5218,meclofenamic acid,0,DRUGDB
5219,diclofenac,0,DRUGDB
5220,trifluridine,0,DRUGDB
5221,bermoprofen,0,DRUGDB
5222,fluproquazone,0,DRUGDB
5223,exiproben,0,DRUGDB
5224,propizepine,0,DRUGDB
5225,glycyclamide,0,DRUGDB
5226,bentazepam,0,DRUGDB
5227,exemestane,0,DRUGDB
5228,ethinylestradiol,0,DRUGDB
5229,palonosetron,0,DRUGDB
5230,dimevamide,0,DRUGDB
5231,methdilazine,0,DRUGDB
5232,cholestyramine,0,DRUGDB
5233,disulfiram,0,DRUGDB
5234,fenclofenac,0,DRUGDB
5235,enilconazole,0,DRUGDB
5236,nelarabine,0,DRUGDB
5237,ibuprofen piconol,0,DRUGDB
5238,glybuzole,0,DRUGDB
5239,imipramine oxide,0,DRUGDB
5240,tolindate,0,DRUGDB
5241,duloxetine,0,DRUGDB
5242,dimantine,0,DRUGDB
5243,hydrochlorothiazide,0,DRUGDB
5244,amlexanox,0,DRUGDB
5245,piribedil,0,DRUGDB
5246,nialamide,0,DRUGDB
5247,zaltoprofen,0,DRUGDB
5248,artemether,0,DRUGDB
5249,phenacaine,0,DRUGDB
5250,carazolol,0,DRUGDB
5251,minaprine,0,DRUGDB
5252,piprozolin,0,DRUGDB
5253,methestrol,0,DRUGDB
5254,norethynodrel,0,DRUGDB
5255,norethisterone,0,DRUGDB
5256,benzestrol,0,DRUGDB
5257,trimeprazine,0,DRUGDB
5258,ricinoleic acid,0,DRUGDB
5259,rosaprostol,0,DRUGDB
5260,imipenem,0,DRUGDB
5261,hydrocodone,0,DRUGDB
5262,codeine,0,DRUGDB
5263,buphenine,0,DRUGDB
5264,thiazinam,0,DRUGDB
5265,traxanox,0,DRUGDB
5266,chlordiazepoxide,0,DRUGDB
5267,metoclopramide,0,DRUGDB
5268,tazobactam,0,DRUGDB
5269,carbazochrome,0,DRUGDB
5270,azapropazone,0,DRUGDB
5271,testolactone,0,DRUGDB
5272,alitretinoin,0,DRUGDB
5273,norvinisterone,0,DRUGDB
5274,norgesterone,0,DRUGDB
5275,tretinoin,0,DRUGDB
5276,metandienone,0,DRUGDB
5277,isotretinoin,0,DRUGDB
5278,etynodiol,0,DRUGDB
5279,allylestrenol,0,DRUGDB
5280,temazepam,0,DRUGDB
5281,clobazam,0,DRUGDB
5282,etifoxine,0,DRUGDB
5283,clomacran,0,DRUGDB
5284,chlorcyclizine,0,DRUGDB
5285,isobromindione,0,DRUGDB
5286,isoxsuprine,0,DRUGDB
5287,dobutamine,0,DRUGDB
5288,dihydrocodeine,0,DRUGDB
5289,tegaserod,0,DRUGDB
5290,trihexyphenidyl,0,DRUGDB
5291,benoxaprofen,0,DRUGDB
5292,eritrityl tetranitrate,0,DRUGDB
5293,olsalazine,0,DRUGDB
5294,hesperetin,0,DRUGDB
5295,terizidone,0,DRUGDB
5296,florantyrone,0,DRUGDB
5297,masoprocol,0,DRUGDB
5298,formestane,0,DRUGDB
5299,epimestrol,0,DRUGDB
5300,emedastine,0,DRUGDB
5301,neticonazole,0,DRUGDB
5302,oxendolone,0,DRUGDB
5303,methyltestosterone,0,DRUGDB
5304,norethandrolone,0,DRUGDB
5305,methenolone,0,DRUGDB
5306,fludiazepam,0,DRUGDB
5307,broxyquinoline,0,DRUGDB
5308,ethacrynic acid,0,DRUGDB
5309,narcobarbital,0,DRUGDB
5310,Iofetamine (123I),0,DRUGDB
5311,flumazenil,0,DRUGDB
5312,pipemidic acid,0,DRUGDB
5313,scopolamine,0,DRUGDB
5314,fenoterol,0,DRUGDB
5315,cocaine,0,DRUGDB
5316,vildagliptin,0,DRUGDB
5317,aptiganel,0,DRUGDB
5318,piroheptine,0,DRUGDB
5319,clofarabine,0,DRUGDB
5320,phenoxybenzamine,0,DRUGDB
5321,chlorphenoxamine,0,DRUGDB
5322,chlorambucil,0,DRUGDB
5323,spaglumic acid,0,DRUGDB
5324,flupirtine,0,DRUGDB
5325,xyloylsulfamine,0,DRUGDB
5326,tilisolol,0,DRUGDB
5327,quinupramine,0,DRUGDB
5328,mesterolone,0,DRUGDB
5329,mestanolone,0,DRUGDB
5330,methandriol,0,DRUGDB
5332,cetylpyridinium,0,DRUGDB
5333,clobuzarit,0,DRUGDB
5334,dichlorphenamide,0,DRUGDB
5335,delorazepam,0,DRUGDB
